Date,Open,High,Low,Close,Adj Close,Volume
2020-06-17,5800.0,5800.0,5680.0,5720.0,5244.78662109375,79800000.0
2020-06-18,5720.0,5740.0,5585.0,5585.0,5121.00244140625,68032000.0
2020-06-19,5600.0,5650.0,5545.0,5575.0,5111.83251953125,110071000.0
2020-06-22,5595.0,5660.0,5530.0,5540.0,5079.74072265625,51590500.0
2020-06-23,5570.0,5660.0,5520.0,5620.0,5153.09423828125,69954000.0
2020-06-24,5650.0,5760.0,5640.0,5705.0,5231.03271484375,57333000.0
2020-06-25,5700.0,5745.0,5640.0,5725.0,5249.37109375,51415000.0
2020-06-26,5720.0,5760.0,5640.0,5645.0,5176.017578125,57467500.0
2020-06-29,5640.0,5695.0,5585.0,5675.0,5203.52490234375,48796500.0
2020-06-30,5700.0,5740.0,5660.0,5695.0,5221.86279296875,74474000.0
2020-07-01,5700.0,5800.0,5675.0,5800.0,5318.13916015625,63959000.0
2020-07-02,5775.0,5870.0,5760.0,5870.0,5382.32421875,75585500.0
2020-07-03,5870.0,5905.0,5840.0,5870.0,5382.32421875,52219000.0
2020-07-06,5860.0,5935.0,5850.0,5935.0,5441.923828125,67800000.0
2020-07-07,5940.0,5995.0,5900.0,5990.0,5492.35498046875,74168000.0
2020-07-08,5990.0,6265.0,5980.0,6200.0,5684.90771484375,106444500.0
2020-07-09,6210.0,6240.0,6030.0,6100.0,5593.21630859375,93543500.0
2020-07-10,6100.0,6240.0,6080.0,6200.0,5684.90771484375,67224000.0
2020-07-13,6230.0,6240.0,6140.0,6175.0,5661.98486328125,86006000.0
2020-07-14,6175.0,6200.0,6110.0,6200.0,5684.90771484375,45616500.0
2020-07-15,6200.0,6240.0,6150.0,6150.0,5639.0625,61468000.0
2020-07-16,6150.0,6200.0,6140.0,6180.0,5666.56982421875,66520500.0
2020-07-17,6135.0,6180.0,6040.0,6120.0,5611.5546875,73348000.0
2020-07-20,6120.0,6160.0,6060.0,6140.0,5629.89306640625,59794500.0
2020-07-21,6100.0,6235.0,6100.0,6200.0,5684.90771484375,84159500.0
2020-07-22,6210.0,6250.0,6130.0,6180.0,5666.56982421875,44725500.0
2020-07-23,6180.0,6215.0,6140.0,6200.0,5684.90771484375,84026500.0
2020-07-24,6200.0,6200.0,6100.0,6100.0,5593.21630859375,58366500.0
2020-07-27,6100.0,6140.0,6000.0,6100.0,5593.21630859375,41972500.0
2020-07-28,6120.0,6200.0,6060.0,6185.0,5671.154296875,65279000.0
2020-07-29,6185.0,6185.0,6100.0,6135.0,5625.30810546875,50262500.0
2020-07-30,6135.0,6240.0,6055.0,6240.0,5721.58544921875,80533500.0
2020-08-03,6220.0,6235.0,5825.0,6130.0,5620.72412109375,137079000.0
2020-08-04,6155.0,6220.0,6130.0,6210.0,5694.0771484375,79357000.0
2020-08-05,6200.0,6220.0,6100.0,6205.0,5689.49267578125,49393000.0
